line_type;mkp_name;mkp_order_no;order_date;ordoro_id;sku;item_sale_price;item_tax;shipping_sale;total_per_sku;title;supplier_name;order_status;item_cost;cancelled_value;transport_cost_est;first_pick_date;last_delivery_date;courier;mage_mkp_commission;mkp_estimated_commission;mkp_actual_commission;order_grand_total;ordoro_import_date;tool_import_date;max_shipping_date;max_delivery_date;cd_status;is_clogistique_order;line_status;transport_cost_actual;order_place_time;order_prep_time;order_delivery_time;order_total_time;gm_estimated
ORDER LINE;CDiscount;20092421403JFSN;24.09.2020 19:40;1-300056573;AKO-K120-6SZ-BIALA;104,95;0;19,95;124,9;;AKO;shipped;39,16;0;16;29.09.2020 12:25;0000-00-00 00:00:00;UPS;0;0;9,99;124,9;24.09.2020 22:30;24.09.2020 22:31;8.10.2020 00:00;19.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;4;7;38,93
ORDER LINE;conforama;4902368703-A;24.09.2020 18:30;1-300056578;AKO-BIURKO-CLP-135-WOLNOSTOJACE-BIALE;194,95;0;19,95;214,9;;AKO;awaiting_fulfillment;76,72;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;33,14;0;214,9;24.09.2020 23:39;24.09.2020 23:45;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting Protocol;0;8;0;0;8;39,61
ORDER LINE;conforama;4902457201-A;24.09.2020 19:15;1-300056585;AKO-BIURKO-CLP-135-WOLNOSTOJACE-SONOMA;169,95;0;19,95;189,9;;AKO;shipped;65,99;0;16;29.09.2020 12:17;2.10.2020 13:34;UPS;0;28,89;0;189,9;25.09.2020 00:49;25.09.2020 00:51;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;47,37
ORDER LINE;CDiscount;20092508493HYOM;25.09.2020 06:49;1-300056597;AKO-KUCHNIA-LIMA-180;199,95;0;19,95;219,9;;AKO;awaiting_fulfillment;67,78;0;23,09;0000-00-00 00:00:00;0000-00-00 00:00:00;UPS;5,28;0;22,87;225,18;25.09.2020 10:11;25.09.2020 10:15;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;2;5;0;7;65,11
ORDER LINE;Monechelle;M200923734285;25.09.2020 08:46;1-300056601;AKO-A-6-BIALE-SONOMA-PRAWE;89,95;0;0;89,95;;AKO;shipped;28,43;0;0;1.10.2020 16:03;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;25.09.2020 12:02;25.09.2020 12:10;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;3;3;1;7;33,04
ORDER LINE;Monechelle;M200923735057;25.09.2020 09:16;1-300056606;AKO-B-16-CLP-NAROZNE-BIALE-SONOMA-PRAWE;166,95;0;0;166,95;;AKO;shipped;55,26;0;16;29.09.2020 11:09;2.10.2020 14:07;UPS;0;25,04;0;166,95;25.09.2020 12:02;25.09.2020 12:10;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;42,83
ORDER LINE;CDiscount;20092511263GTYX;25.09.2020 09:26;1-300056612;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;16;29.09.2020 12:19;0000-00-00 00:00:00;UPS;2,64;0;11,43;112,54;25.09.2020 12:02;25.09.2020 12:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;4;7;22,79
ORDER LINE;CDiscount;20092511073GZLD;25.09.2020 09:07;1-300056614;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;16;29.09.2020 12:23;2.10.2020 09:21;UPS;0;0;8,79;109,9;25.09.2020 12:02;25.09.2020 12:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;2;5;27,63
ORDER LINE;conforama;4902876301-A;25.09.2020 07:47;1-300056615;AKO-K120-6SZ-BIALA;104,95;0;19,95;124,9;;AKO;shipped;39,16;0;16;29.09.2020 12:16;2.10.2020 12:17;UPS;0;17,84;0;124,9;25.09.2020 13:08;25.09.2020 13:10;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;31,08
ORDER LINE;CDiscount;20092511473GNXN;25.09.2020 09:47;1-300056620;AKO-REGAL-60-1SZ2D-WENGE;174,95;0;19,95;194,9;;AKO;awaiting_fulfillment;51,68;0;32,45;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;28,64;381,8;25.09.2020 13:08;25.09.2020 13:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;8;0;0;8;49,65
ORDER LINE;CDiscount;20092512083GIAY;25.09.2020 10:08;1-300056622;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;16;29.09.2020 13:24;2.10.2020 14:34;UPS;0;0;8,79;109,9;25.09.2020 13:08;25.09.2020 13:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;27,63
ORDER LINE;CDiscount;20092512413G8Y8;25.09.2020 10:41;1-300056626;AKO-KUCHNIA-LIMA-240;249,95;0;19,95;269,9;;AKO;shipped;94,6;0;16;29.09.2020 11:01;2.10.2020 13:54;UPS;0;0;21,59;269,9;25.09.2020 14:15;25.09.2020 14:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;92,73
ORDER LINE;CDiscount;20092512553G5CR;25.09.2020 10:55;1-300056631;AKO-K60-4SZ-BIALA-CZARNY-POLYSK;164,95;0;19,95;184,9;;AKO;shipped;57,05;0;0;29.09.2020 13:07;0000-00-00 00:00:00;UPS;4,44;0;32,17;189,34;25.09.2020 14:15;25.09.2020 14:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;61,16
ORDER LINE;CDiscount;20092513443FS77;25.09.2020 11:44;1-300056637;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;16;29.09.2020 12:18;2.10.2020 11:20;UPS;2,64;0;11,43;112,54;25.09.2020 15:22;25.09.2020 15:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;2;5;22,79
ORDER LINE;CDiscount;20092514053FMD2;25.09.2020 12:05;1-300056642;AKO-KUCHNIA-OLIWIA-180;159,95;0;19,95;179,9;;AKO;shipped;64,2;0;16;29.09.2020 12:19;2.10.2020 13:01;UPS;0;0;14,39;179,9;25.09.2020 15:22;25.09.2020 15:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;55,33
ORDER LINE;CDiscount;20092514033FMY0;25.09.2020 12:03;1-300056643;AKO-KUCHNIA-LIMA-240;249,95;0;19,95;269,9;;AKO;shipped;94,6;0;16;29.09.2020 12:17;2.10.2020 13:29;UPS;5,88;0;27,47;275,78;25.09.2020 15:22;25.09.2020 15:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;81,95
ORDER LINE;Monechelle;M200923740146;25.09.2020 13:13;1-300056646;AKO-POLKA-K25X25-BIALA;41,95;0;0;41,95;;AKO;shipped;9,84;0;11,79;29.09.2020 12:18;2.10.2020 13:27;UPS;0;6,29;0;83,9;25.09.2020 15:22;25.09.2020 15:30;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;7,04
ORDER LINE;Monechelle;M200923740146;25.09.2020 13:13;1-300056646;AKO-POLKA-K25X25-BIALA;41,95;0;0;41,95;;AKO;shipped;9,84;0;11,79;29.09.2020 12:18;2.10.2020 13:27;UPS;0;6,29;0;83,9;25.09.2020 15:22;25.09.2020 15:30;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;7,04
ORDER LINE;Monechelle;M200923740818;25.09.2020 13:43;1-300056652;AKO-A-6-BIALY-POLYSK-PRAWE;132,95;0;0;132,95;;AKO;shipped;48,11;0;0;1.10.2020 16:01;0000-00-00 00:00:00;DPD;0;19,94;0;132,95;25.09.2020 16:31;25.09.2020 16:45;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;3;3;1;7;42,74
ORDER LINE;conforama;4903201501-A;25.09.2020 11:31;1-300056653;AKO-A-6-BIALY-POLYSK-PRAWE;112,95;0;19,95;132,9;;AKO;shipped;48,11;0;0;1.10.2020 16:01;0000-00-00 00:00:00;DPD;0;19,2;0;132,9;25.09.2020 16:31;25.09.2020 16:45;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;3;3;1;7;43,44
ORDER LINE;conforama;4903229401-A;25.09.2020 11:46;1-300056654;AKO-BIURKO-JAY-SONOMA-BIALE;82,95;0;9,95;92,9;;AKO;shipped;29,51;0;0;1.10.2020 16:01;0000-00-00 00:00:00;DPD;0;14,1;0;92,9;25.09.2020 16:31;25.09.2020 16:45;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;3;3;1;7;33,81
ORDER LINE;Monechelle;M200923741088;25.09.2020 13:54;1-300056655;AKO-K120-10SZ-SONOMA-BIALA;227,95;0;0;227,95;;AKO;shipped;65,99;0;16;29.09.2020 12:19;0000-00-00 00:00:00;UPS;0;34,19;0;227,95;25.09.2020 16:31;25.09.2020 16:45;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;4;7;73,78
ORDER LINE;conforama;4903396501-A;25.09.2020 13:31;1-300056672;AKO-K60-3SZ-BIALA;67,95;0;9,95;77,9;;AKO;shipped;23,07;0;0;29.09.2020 13:36;2.10.2020 16:38;UPS;0;11,55;0;77,9;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;30,3
ORDER LINE;conforama;4903418001-A;25.09.2020 13:46;1-300056673;AKO-K60-6SZ-BIALA-SONOMA;124,95;0;19,95;144,9;;AKO;shipped;44,53;0;16;1.10.2020 12:17;0000-00-00 00:00:00;UPS;0;21,24;0;144,9;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;2;3;2;7;38,98
ORDER LINE;Monechelle;M200923744678;25.09.2020 16:26;1-300056678;AKO-SZAFKA-BUTY-3D-UCHYLNE-SLIWA;86,95;0;0;86,95;;AKO;shipped;26,65;0;15,95;29.09.2020 19:18;2.10.2020 17:51;DPD;0;13,04;0;173,9;25.09.2020 18:46;25.09.2020 18:51;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;2;5;16,82
ORDER LINE;Monechelle;M200923744678;25.09.2020 16:26;1-300056678;AKO-SZAFKA-BUTY-3D-UCHYLNE-SLIWA;86,95;0;0;86,95;;AKO;shipped;26,65;0;15,95;29.09.2020 19:18;2.10.2020 17:51;DPD;0;13,04;0;173,9;25.09.2020 18:46;25.09.2020 18:51;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;2;5;16,82
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;conforama;4903455101-A;25.09.2020 14:00;1-300056679;AKO-K120-8SZ-BIALA;139,95;0;6,87;146,82;;AKO;awaiting_fulfillment;50,97;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;23,79;0;1174,55;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;15,69
ORDER LINE;Monechelle;M200923745568;25.09.2020 17:05;1-300056684;AKO-A-6-SONOMA-BIALE-PRAWE;89,95;0;0;89,95;;AKO;shipped;28,43;0;0;29.09.2020 16:26;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;25.09.2020 18:46;25.09.2020 18:51;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;3;6;33,04
ORDER LINE;CDiscount;20092518103DTR9;25.09.2020 16:10;1-300056685;AKO-B-20-NAROZNE-CLP-BIALY-CZARNY-POLYSK-PRAWE;224,95;0;19,95;244,9;;AKO;shipped;92,81;0;16;29.09.2020 12:22;2.10.2020 12:19;UPS;0;0;36,73;244,9;25.09.2020 19:56;25.09.2020 20:00;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;2;5;58,54
ORDER LINE;Monechelle;M200923746166;25.09.2020 17:25;1-300056686;AKO-K120-8SZ-BIALA;159,95;0;0;159,95;;AKO;shipped;50,97;0;31,9;29.09.2020 22:20;2.10.2020 13:52;DPD;0;23,99;0;159,95;25.09.2020 19:56;25.09.2020 20:00;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;2;5;26,43
ORDER LINE;conforama;4903592601-A;25.09.2020 15:15;1-300056690;AKO-A-6-SONOMA-BIALE-PRAWE;79,95;0;9,95;89,9;;AKO;shipped;28,43;0;0;29.09.2020 16:26;0000-00-00 00:00:00;DPD;0;13,59;0;89,9;25.09.2020 19:56;25.09.2020 20:00;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;3;1;3;7;32,9
ORDER LINE;CDiscount;20092522353C98F;25.09.2020 20:35;1-300056710;AKO-KUCHNIA-LIMA-240;249,95;0;19,95;269,9;;AKO;shipped;94,6;0;16;29.09.2020 11:02;2.10.2020 14:07;UPS;0;0;21,59;269,9;25.09.2020 23:18;25.09.2020 23:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;3;5;92,73
ORDER LINE;conforama;4903870903-A;25.09.2020 19:15;1-300056711;AKO-KUCHNIA-OLIWIA-180;179,95;0;19,95;199,9;;AKO;shipped;64,2;0;0;29.09.2020 12:17;2.10.2020 13:19;UPS;0;30,59;0;199,9;26.09.2020 00:25;26.09.2020 00:30;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;3;5;71,79
ORDER LINE;CDiscount;20092602233BQ1Q;26.09.2020 00:23;1-300056719;AKO-K120-8SZ-BIALA;119,95;0;19,95;139,9;;AKO;shipped;50,97;0;0;29.09.2020 22:20;2.10.2020 15:23;DPD;3,35;0;14,54;143,25;26.09.2020 04:01;26.09.2020 04:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;2;5;48,28
ORDER LINE;conforama;4904045602-A;26.09.2020 04:00;1-300056721;AKO-KUCHNIA-OLIWIA-240;299,95;0;19,95;319,9;;AKO;shipped;96,39;0;0;29.09.2020 12:17;2.10.2020 15:24;UPS;0;50,99;0;319,9;26.09.2020 08:27;26.09.2020 08:30;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;3;5;119,2
ORDER LINE;conforama;4904094201-A;26.09.2020 05:01;1-300056723;AKO-KUCHNIA-LIMA-180;199,95;0;19,95;219,9;;AKO;shipped;67,78;0;0;29.09.2020 13:04;0000-00-00 00:00:00;UPS;0;33,99;0;219,9;26.09.2020 09:31;26.09.2020 09:45;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;3;5;81,48
ORDER LINE;CDiscount;20092609103B2D0;26.09.2020 07:10;1-300056728;AKO-KUCHNIA-LIMA-240;249,95;0;19,95;269,9;;AKO;shipped;94,6;0;0;29.09.2020 11:05;2.10.2020 14:19;UPS;0;0;21,59;269,9;26.09.2020 10:38;26.09.2020 10:45;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;3;5;108,73
ORDER LINE;CDiscount;20092610053ASNE;26.09.2020 08:05;1-300056734;AKO-K120-8SZ-BIALA;159,95;0;19,95;179,9;;AKO;shipped;50,97;0;0;29.09.2020 22:16;3.10.2020 11:21;DPD;0;0;14,39;179,9;26.09.2020 11:46;26.09.2020 11:51;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;84,56
ORDER LINE;CDiscount;20092609043B38L;26.09.2020 07:04;1-300056736;AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE;174,95;0;19,95;194,9;;AKO;shipped;65,99;0;0;29.09.2020 13:26;2.10.2020 12:52;UPS;4,68;0;33,91;199,58;26.09.2020 11:46;26.09.2020 11:51;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;2;4;58,62
ORDER LINE;conforama;4902301602-A;26.09.2020 07:46;1-300056746;AKO-KUCHNIA-LIMA-180;199,95;0;19,95;219,9;;AKO;shipped;67,78;0;0;29.09.2020 11:11;0000-00-00 00:00:00;UPS;0;33,99;0;219,9;26.09.2020 12:55;26.09.2020 13:00;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;4;6;81,48
ORDER LINE;conforama;4904393602-A;26.09.2020 08:00;1-300056747;AKO-B-16-CLP-NAROZNE-SONOMA-LEWE;139,95;0;19,95;159,9;;AKO;shipped;51,68;0;0;29.09.2020 12:22;0000-00-00 00:00:00;UPS;0;23,79;0;159,9;26.09.2020 12:55;26.09.2020 13:00;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;4;6;57,78
ORDER LINE;CDiscount;20092611283A55N;26.09.2020 09:28;1-300056749;AKO-KUCHNIA-LIMA-180;172,95;0;19,95;192,9;;AKO;shipped;67,78;0;0;29.09.2020 11:19;0000-00-00 00:00:00;UPS;0;0;15,43;192,9;26.09.2020 12:55;26.09.2020 13:00;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;4;6;77,54
ORDER LINE;Monechelle;M200923756817;26.09.2020 10:46;1-300056750;AKO-KUCHNIA-LIMA-240;299,95;0;0;299,95;;AKO;shipped;94,6;0;0;29.09.2020 11:05;2.10.2020 17:11;UPS;0;44,99;0;299,95;26.09.2020 12:55;26.09.2020 13:00;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;1;1;3;5;110,37
ORDER LINE;CDiscount;200926115839W1J;26.09.2020 09:58;1-300056756;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;0;29.09.2020 13:14;2.10.2020 09:06;UPS;0;0;8,79;109,9;26.09.2020 12:55;26.09.2020 13:00;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;2;4;43,63
ORDER LINE;CDiscount;200926122539OUK;26.09.2020 10:25;1-300056758;AKO-KUCHNIA-OLIWIA-180;159,95;0;19,95;179,9;;AKO;shipped;64,2;0;0;29.09.2020 12:20;2.10.2020 12:36;UPS;4,32;0;18,71;184,22;26.09.2020 14:03;26.09.2020 14:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;3;5;63,41
ORDER LINE;CDiscount;200926122539OUR;26.09.2020 10:25;1-300056759;AKO-B-20-NAROZNE-CLP-SONOMA-BIALA-LEWE;174,95;0;19,95;194,9;;AKO;shipped;65,99;0;0;29.09.2020 11:07;2.10.2020 12:23;UPS;0;0;29,23;194,9;26.09.2020 14:03;26.09.2020 14:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;3;5;67,2
ORDER LINE;CDiscount;200926120739T4X;26.09.2020 10:07;1-300056760;AKO-KUCHNIA-LIMA-240;249,95;0;19,95;269,9;;AKO;shipped;94,6;0;0;29.09.2020 12:22;0000-00-00 00:00:00;UPS;0;0;21,59;269,9;26.09.2020 14:03;26.09.2020 14:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;4;6;108,73
ORDER LINE;Monechelle;M200923758111;26.09.2020 11:45;1-300056762;AKO-KUCHNIA-LIMA-240;299,95;0;0;299,95;;AKO;shipped;94,6;0;0;29.09.2020 11:29;0000-00-00 00:00:00;UPS;0;44,99;0;299,95;26.09.2020 14:03;26.09.2020 14:10;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;1;1;4;6;110,37
ORDER LINE;CDiscount;200926125639HSN;26.09.2020 10:56;1-300056764;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;0;29.09.2020 12:20;2.10.2020 10:24;UPS;0;0;8,79;109,9;26.09.2020 14:03;26.09.2020 14:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;2;4;43,63
ORDER LINE;Monechelle;M200923758972;26.09.2020 12:21;1-300056766;AKO-K60-3SZ-WENGE-SONOMA;84,95;0;0;84,95;;AKO;shipped;26,65;0;0;1.10.2020 12:19;0000-00-00 00:00:00;UPS;0;12,74;0;279,9;26.09.2020 14:03;26.09.2020 14:10;4.11.2020 00:00;16.11.2020 00:00;;No;Awaiting shipment;0;1;3;2;6;31,4
ORDER LINE;Monechelle;M200923758972;26.09.2020 12:21;1-300056766;AKO-B-20-NAROZNE-CLP-WENGE-SONOMA-LEWE;194,95;0;0;194,95;;AKO;shipped;65,99;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;29,24;0;279,9;26.09.2020 14:03;26.09.2020 14:10;4.11.2020 00:00;16.11.2020 00:00;;No;Awaiting shipment;0;7;0;0;7;67,23
ORDER LINE;Monechelle;M200923759192;26.09.2020 12:32;1-300056769;AKO-FIN-PRALKA-SONOMA-BIALY;124,95;0;0;124,95;;AKO;shipped;28,43;0;0;29.09.2020 16:35;2.10.2020 13:49;DPD;0;18,74;0;124,95;26.09.2020 15:10;26.09.2020 15:11;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;2;1;2;5;56,96
ORDER LINE;conforama;4904647401-A;26.09.2020 10:16;1-300056770;AKO-REGAL-60-3SZ2P-CLP-WENGE;109,95;0;12,48;122,43;;AKO;shipped;34,87;0;0;29.09.2020 12:18;2.10.2020 14:04;UPS;0;18,69;0;244,85;26.09.2020 15:10;26.09.2020 15:11;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;3;5;48,47
ORDER LINE;conforama;4904647401-A;26.09.2020 10:16;1-300056770;AKO-REGAL-60-3SZ2P-CLP-WENGE;109,95;0;12,48;122,43;;AKO;shipped;34,87;0;0;29.09.2020 12:18;2.10.2020 14:04;UPS;0;18,69;0;244,85;26.09.2020 15:10;26.09.2020 15:11;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;1;1;3;5;48,47
ORDER LINE;CDiscount;2009261409391RJ;26.09.2020 12:09;1-300056771;AKO-A-6-SONOMA-PRAWE;76,95;0;9,95;86,9;;AKO;shipped;26,65;0;0;29.09.2020 19:26;2.10.2020 21:50;DPD;0;0;13,03;86,9;26.09.2020 15:10;26.09.2020 15:11;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;3;6;32,74
ORDER LINE;CDiscount;2009261354394I5;26.09.2020 11:54;1-300056773;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;0;29.09.2020 12:22;0000-00-00 00:00:00;UPS;2,64;0;11,43;112,54;26.09.2020 15:10;26.09.2020 15:11;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;4;6;38,79
ORDER LINE;CDiscount;2009261352394XE;26.09.2020 11:52;1-300056775;AKO-A-6-SONOMA-PRAWE;76,95;0;9,95;86,9;;AKO;shipped;26,65;0;0;29.09.2020 19:22;2.10.2020 16:53;DPD;0;0;13,03;86,9;26.09.2020 15:10;26.09.2020 15:11;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;2;1;2;5;32,74
ORDER LINE;CDiscount;200926152038MZY;26.09.2020 13:20;1-300056789;AKO-K120-6SZ-BIALA;89,95;0;19,95;109,9;;AKO;shipped;39,16;0;0;29.09.2020 12:19;2.10.2020 09:40;UPS;2,65;0;11,44;112,55;26.09.2020 16:18;26.09.2020 16:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;2;4;38,78
ORDER LINE;CDiscount;200926160038EIE;26.09.2020 14:00;1-300056797;AKO-BIURKO-TED-BIALE;85,95;0;9,95;95,9;;AKO;shipped;32,01;0;0;29.09.2020 13:24;0000-00-00 00:00:00;UPS;0;0;14,38;95,9;26.09.2020 17:27;26.09.2020 17:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;1;1;3;5;33,53
